Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2015,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,9,19,47%,4.67,4.22,4.33,4.33,4.22,4.44,4.22,4.56,4.33,4.44
Spring,2015,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,Lect,17,26,65%,8.88,4.24,3.94,4.18,3.82,4.18,4.18,4.29,4.18,4.06
Spring,2015,EMIN CIVI,BA,70435,INTERNATIONAL RETLG,W,Lect,10,15,67%,8.11,5,4.8,4.9,4.9,4.9,4.9,5,4.9,4.9
Spring,2015,"BONI, A. (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,Lect,7,19,37%,6.29,4.29,4.14,4,3.86,4.14,4,4.57,4,3.86
Spring,2015,"IMAM, R. (co-taught)",BA,70438,COMMERCLZN & INNOVTN,A,Lect,7,19,37%,7.14,4.29,4.14,4.14,3.83,4.43,4.57,4,4.14,4
Spring,2015,DAVID LAMONT,BA,70440,CORPORATE STRATEGY,A,Lect,11,18,61%,5.82,4.55,4.45,4.64,4.27,4.73,4.73,4.91,4.64,4.64
Spring,2015,PARAM SINGH,BA,70443,DGTL MKTG SCL MD STG,A,Lect,16,25,64%,6.88,3.94,3.63,3.69,3.25,3.5,3.8,3.87,3.38,3.31
Spring,2015,BENJAMIN COLLIER,BA,70443,DGTL MKTG SCL MD STG,W,Lect,11,14,79%,6.91,4.09,4.45,4.18,3.36,4.55,4.64,4.91,4.36,4.27
Spring,2015,WOLFGANG GATTERBAUER,BA,70451,MANGEMNT INFRMT SYST,A,Lect,27,33,82%,8.26,4.56,4.3,4.22,4.11,4.41,4.15,4.37,4.3,4.11
Spring,2015,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,W,Lect,17,28,61%,11.53,4.41,4.41,4.29,4.35,4.35,4.47,4.76,4.41,4.18
Spring,2015,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,X,Lect,19,24,79%,8.39,4.74,4.68,4.58,4.63,4.37,4.53,4.79,4.47,4.47
Spring,2015,BENJAMIN COLLIER,BA,70453,BUS TECH FOR CONSLTG,W,Lect,6,7,86%,9.5,5,5,5,4.67,5,5,5,4.67,4.83
Spring,2015,WOLFGANG GATTERBAUER,BA,70455,MODRN DATA MANGEMNT,A,Lect,11,22,50%,6.91,4.73,4.55,4.55,4.18,4.45,4.09,4.64,4.36,4.27
Spring,2015,TRIDAS MUKHOPADHYAY,BA,70455,MODRN DATA MANGEMNT,W,Lect,3,4,75%,7,5,5,5,5,5,5,5,5,5
Spring,2015,ZELEALEM YILMA,BA,70460,MATH MDLS FR CNSLTNG,W,Lect,6,7,86%,9,4.67,4.83,4.83,5,4.67,4.83,5,4.83,4.83
Spring,2015,MOHAMMAD DELASAY SORKHAB,BA,70462,STOCHASTIC MODLG SIM,A,Lect,10,12,83%,8,4.9,4.7,4.5,4.6,4.5,4.4,5,4.7,4.4
Spring,2015,JOHN GASPER,BA,70462,STOCHASTIC MODLG SIM,W,Lect,5,5,100%,9.8,4.4,4.4,4.8,4.4,4.8,4.6,4.8,4.4,4.8
Spring,2015,TIMOTHY DERDENGER,BA,70465,TECH STRATEGY,A,Lect,2,11,18%,3.5,4,4,4,4,4.5,4.5,4,4,4
Spring,2015,SHAM KEKRE,BA,70471,SUPPLY CHAIN MGMT,W,Lect,8,11,73%,7.63,4.88,4.75,4.88,4.88,4.88,4.88,5,4.88,4.88
Spring,2015,SHAM KEKRE,BA,70474,QUALTY MGMT PRDCVTY,W,Lect,8,9,89%,7.63,5,4.88,4.88,4.75,5,5,5,4.88,4.88
Spring,2015,LLOYD CORDER,BA,70480,INTERNTNL MARKETING,A,Lect,6,12,50%,8.67,4.67,4.67,4.67,4.5,4,4.67,4.83,4.67,4.67
Spring,2015,EMIN CIVI,BA,70480,INTERNTNL MARKETING,W,Lect,5,7,71%,6.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Spring,2015,PETER STUETTGEN,BA,70481,MARKETING RESEARCH,W,Lect,5,5,100%,11,5,5,5,4.8,4.5,5,5,5,4.8
Spring,2015,MICHAEL SMITH,BA,70488,INTERACTIVE MARKETNG,A4,Lect,9,23,39%,5.33,4.78,4.44,4.56,4.22,4.56,4.56,4.56,4.56,4.56
Spring,2015,MUHAMMAD FAROOQI,BA,70492,INVESTMENT ANALYSIS,W,Lect,7,8,88%,8.86,4.29,3.57,3.57,3.86,3.86,4,4.14,3.71,4.14
Spring,2015,"GASPER, J. (co-taught)",BA,70493,MACRO & REAL BUS CYC,W,Lect,4,4,100%,14.25,4.25,4.25,4.25,4.5,4.25,4,4.5,4.25,4
Spring,2015,"KYDLAND, F. (co-taught)",BA,70493,MACRO & REAL BUS CYC,W,Lect,4,4,100%,14.25,4.5,4.5,4.5,4,4.5,4.25,4.75,4.5,4.5
Spring,2015,"OBRIEN, J. (co-taught)",BA,70494,MRKTS: ANOM & EFCNCY,W,Lect,8,10,80%,10.25,4.75,4.38,4.5,4.63,4.75,4.5,4.75,4.63,4.75
Spring,2015,"FAROOQI, M. (co-taught)",BA,70494,MRKTS: ANOM & EFCNCY,W,Lect,8,10,80%,10.25,4.5,4.38,4.5,4.63,4.63,4.38,4.63,4.63,4.75
Spring,2015,FANY DECLERCK,BA,70495,CORPORATE FINANCE,A,Lect,13,24,54%,8,2,2.15,2,1.92,2.31,1.92,2.15,1.77,1.92
Spring,2015,FANY DECLERCK,BA,70495,CORPORATE FINANCE,B,Lect,6,13,46%,12.17,2.17,1.83,2.17,1.5,2.33,2.5,2.83,1.67,2.33
Spring,2015,MUHAMMAD FAROOQI,BA,70495,CORPORATE FINANCE,W,Lect,14,18,78%,11.5,4.71,4.5,4.29,4.21,4.57,4.43,4.5,4.5,4.5
Spring,2015,ROB DILLON,BA,70637,INTRACTV MEDIA MGMT,A,Lect,3,6,50%,8,4.33,4.33,4,4,4,4.33,4.67,4.33,4.33
Spring,2015,ANTHONY STANTON,BA,70643,PUBLSHNG ON THE WWW,A,Lect,13,18,72%,7.77,4.85,4.77,4.69,4.77,4.69,4.69,4.77,4.54,4.62
Spring,2015,LLOYD CORDER,IA,46832,MRKT RESEARCH,A3,Lect,2,6,33%,3.5,5,5,5,5,5,5,5,5,5
Spring,2015,JOHN LANKFORD,IA,46833,PRODUCT & BRAND MGMT,A4,Lect,27,41,66%,9.26,4,3.81,3.96,3.44,4.19,4,3.59,3.85,3.85
Fall,2015,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,Lect,34,47,72%,7,3.82,3.09,3.34,3.03,3.76,3.79,4.24,3.41,3.35
Fall,2015,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,B,Lect,43,75,57%,5.35,4.02,3.45,3.47,3.53,4.17,3.65,4.35,3.55,3.56
Fall,2015,STARLING HUNTER,BA,70100,GLOBAL BUSINESS,W,Lect,30,41,73%,6.43,3.53,3.43,3.57,3.67,3.73,3.87,4.07,3.6,3.37
Fall,2015,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,31,52,60%,6.1,4,4.13,4,3.32,4.1,4.1,4.2,4.1,3.84
Fall,2015,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,Lect,31,46,67%,5.1,4.06,4.45,4.29,3.45,4.23,4.26,4.74,4.13,4.1
Fall,2015,STEPHEN VARGO,BA,70101,INTRO BUSINESS MGMNT,W,Lect,2,7,29%,6.5,5,5,5,5,4,5,5,5,5
Fall,2015,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,1,Lect,39,69,57%,5.49,3.95,4,3.95,3.67,4.08,3.92,4.03,3.89,3.87
Fall,2015,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,2,Lect,29,70,41%,4.79,4.46,4.59,4.45,4.03,4.41,4.45,4.45,4.45,4.31
Fall,2015,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MGMT,A,Lect,28,43,65%,5.46,4.71,4.32,4.21,3.96,4.61,4.61,4.57,4.56,4.29
Fall,2015,ANTHONY STANTON,BA,70196,PUBLSHNG ON THE WWW,A,Lect,10,24,42%,7.7,3.9,3.4,3.6,3.8,3.5,2.8,3.7,3.4,3.3
Fall,2015,XIZHEN CAI,BA,70207,PROB & STAT BUS APPL,A,Lect,33,63,52%,6.41,3.85,3.76,3.7,3.61,3.52,3.39,4,3.45,3.52
Fall,2015,AMAL HELU,BA,70207,PROB & STAT BUS APPL,W,Lect,33,45,73%,7.34,4.21,4.21,4.27,4,4.16,4.55,4.03,4.25,4.19
Fall,2015,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,A,Lect,37,69,54%,6.17,4.27,4.51,4.62,4.14,4.49,4.53,4.46,4.46,4.24
Fall,2015,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,B,Lect,39,69,57%,6.03,4.51,4.56,4.64,4.21,4.54,4.62,4.37,4.59,4.49
Fall,2015,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,C,Lect,32,69,46%,6.06,4.75,4.72,4.66,4.47,4.75,4.81,4.63,4.81,4.81
Fall,2015,STARLING HUNTER,BA,70311,ORGNZTN BEHAVIOR,W,Lect,26,30,87%,6.75,4.27,4.04,4.23,4.31,4.23,3.96,4.42,4.12,4.08
Fall,2015,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,Lect,13,19,68%,4.54,4.62,4.23,4.23,3.54,4.54,4.15,4.54,4.62,4.38
Fall,2015,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,A,Lect,36,66,55%,7.74,4.11,4.08,4,3.44,4.33,4.14,4.14,3.92,3.89
Fall,2015,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,B,Lect,28,55,51%,7.48,4.11,4.18,4.29,3.75,4.21,4.29,4.39,4.25,4
Fall,2015,CLARA BURKE,BA,70340,BUSINESS COMMUNCTNS,A,Lect,11,27,41%,11.18,3.18,3.09,2.64,2.82,2.64,2.82,3.09,2.91,2.73
Fall,2015,CLARA BURKE,BA,70340,BUSINESS COMMUNCTNS,B,Lect,16,30,53%,6.8,3.38,2.63,2.6,3.44,2.94,3.06,3.56,3,3
Fall,2015,CLARA BURKE,BA,70340,BUSINESS COMMUNCTNS,C,Lect,11,25,44%,9.64,3.73,3,3.27,3.73,3.27,3.18,4.18,3.18,3.09
Fall,2015,V.EMILY STARK,BA,70340,BUSINESS COMMUNCTNS,D,Lect,15,30,50%,7.4,4.8,4.87,4.73,5,4.8,4.73,4.87,4.93,4.47
Fall,2015,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,W,Lect,12,17,71%,15.75,4.33,4.42,4.33,4.17,4.33,4.42,4.25,4.08,4.33
Fall,2015,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,X,Lect,15,22,68%,11.57,4.53,4.4,4.57,4.67,4.73,4.47,4.4,4.47,4.53
Fall,2015,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,Lect,2,6,33%,11,5,4,4,4.5,5,5,5,4.5,4.5
Fall,2015,J MCGINNIS,BA,70343,INTRPERSNL COMMNCATN,W,Lect,8,12,67%,6.5,4.63,4.38,4.25,4.5,4.63,4.63,4.75,4.63,4.5
Fall,2015,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,A,Lect,10,20,50%,4.7,4.2,4.3,4.6,4.5,4.5,4.4,3.4,3.9,4.2
Fall,2015,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,B,Lect,18,22,82%,6.89,5,4.72,4.89,4.94,5,4.89,4.89,4.94,4.94
Fall,2015,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,C,Lect,12,21,57%,6.25,4.17,4,3.92,3.92,3.83,3.75,4,3.75,3.92
Fall,2015,GEOFFREY HITCH,BA,70350,ACTING FOR BUSINESS,A,Lect,13,22,59%,5.25,4.69,4.85,4.69,4.85,4.54,4.77,4.46,4.77,4.85
Fall,2015,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,Lect,25,39,64%,6.08,4.28,4.2,4.12,3.84,4.36,4.28,4.52,4.24,4.08
Fall,2015,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,Lect,15,19,79%,7,4.07,3.07,3.27,2.87,3.67,3.87,3.93,4.13,3.67
Fall,2015,MOHAMMAD DELASAY SORKHAB,BA,70371,OPERATIONS MGMT,A,Lect,39,65,60%,6.58,4.67,4.62,4.59,4.49,4.54,4.58,4.72,4.42,4.46
Fall,2015,SHAM KEKRE,BA,70371,OPERATIONS MGMT,W,Lect,27,32,84%,7.74,3.85,3.7,3.7,3.37,3.85,3.85,4,3.56,3.41
Fall,2015,JEROME APT,BA,70376,ENERGY SYSTEMS,A,Lect,22,26,85%,7.62,4.5,3.23,4.14,3.5,4.68,4.59,4.14,4.27,3.82
Fall,2015,GUOFANG HUANG,BA,70381,MARKETING I,A,Lect,38,64,59%,7.39,3.21,3.13,3.18,3.16,3.53,3.24,3.65,2.95,2.84
Fall,2015,GUOFANG HUANG,BA,70381,MARKETING I,B,Lect,45,65,69%,6.89,3.4,3.22,3.38,3.27,3.64,3.49,3.98,3.31,3.29
Fall,2015,PETER STUETTGEN,BA,70381,MARKETING I,W,Lect,28,32,88%,11.82,4.71,4.68,4.64,4.46,4.54,4.64,4.64,4.46,4.5
Fall,2015,CHRIS TELMER,BA,70391,FINANCE,A,Lect,64,65,98%,10.43,4.25,4.16,4.11,3.88,4.52,4.14,4.22,4.08,3.97
Fall,2015,CHRIS TELMER,BA,70391,FINANCE,B,Lect,25,27,93%,11.04,4.6,4.4,4.4,4.08,4.6,4.04,4.6,4.32,4.28
Fall,2015,MUHAMMAD FAROOQI,BA,70391,FINANCE,W,Lect,18,20,90%,8,4.89,4.61,4.5,4.44,4.78,4.67,4.78,4.67,4.39
Fall,2015,MUHAMMAD FAROOQI,BA,70391,FINANCE,X,Lect,29,32,91%,10.38,4.9,4.79,4.69,4.62,4.76,4.52,4.9,4.64,4.55
Fall,2015,STEPHEN BOLLINGER,BA,70395,FUNDING ENTREP VENTR,A,Lect,15,32,47%,6.5,4.47,4.2,4.53,3.87,4.53,4.67,4.07,4.27,4.13
Fall,2015,GEORGE WHITE,BA,70395,FUNDING ENTREP VENTR,W,Lect,20,26,77%,8.65,4.65,4.6,4.75,4.6,4.75,4.75,4.95,4.75,4.75
Fall,2015,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,Lect,29,66,44%,10.14,4.31,4.03,4.17,4.07,4.41,4.17,4.34,4.21,4.24
Fall,2015,"MAWHINNEY, D. (co-taught)",BA,70414,ENTREPSHP FOR ENGRS,A,Lect,20,37,54%,7.45,4.15,3.75,3.85,3.75,4.35,4,3.75,3.95,3.95
Fall,2015,"DALEY, R. (co-taught)",BA,70414,ENTREPSHP FOR ENGRS,A,Lect,20,37,54%,7.75,4.05,4,3.8,4.05,4.3,4.16,3.6,3.85,4
Fall,2015,HARRIS JONES,BA,70415,INTRO ENTREPRENRSHIP,A,Lect,23,37,62%,9.09,4.7,4.52,4.61,4.3,4.7,4.61,4.78,4.65,4.61
Fall,2015,GEORGE WHITE,BA,70415,INTRO ENTREPRENRSHIP,W,Lect,26,31,84%,9.38,4.77,4.84,4.88,4.69,4.88,4.88,4.88,4.85,4.96
Fall,2015,"MAWHINNEY, D. (co-taught)",BA,70420,ENTREPSHP SCIENTISTS,A,Lect,14,26,54%,8,4.86,3.93,4.36,4.62,4.71,4.71,4.43,4.5,4.5
Fall,2015,"DALEY, R. (co-taught)",BA,70420,ENTREPSHP SCIENTISTS,A,Lect,14,26,54%,7.36,4.86,4.29,4.5,4.86,4.93,4.93,4.07,4.57,4.71
Fall,2015,WILLIAM COURTRIGHT,BA,70421,ENTREP COMP SCIENT,A,Lect,3,5,60%,8,4.67,3.33,4,3.67,4.67,3.67,5,4.33,4
Fall,2015,MAHER HAKIM,BA,70421,ENTREP COMP SCIENT,W,Lect,5,5,100%,7.4,4.2,4.4,4.4,3.8,4.4,4.6,4.8,4.2,4
Fall,2015,STEPHEN KAROLYI,BA,70424,CORP FINAN REPTNG,A,Lect,12,17,71%,11.09,4.67,4.42,4.5,4.5,4.5,4.67,4.75,4.5,4.5
Fall,2015,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,18,26,69%,7.47,4.22,3.89,4,4.11,4.17,4.11,4.61,3.94,4.17
Fall,2015,JOHN OBRIEN,BA,70428,FINANCL STATMNT ANAL,W,Lect,22,31,71%,8.81,4.36,4.45,4.59,4,4.59,4.41,4.77,4.18,4.27
Fall,2015,LINDA ARGOTE,BA,70437,ORG LRNG & STRAT MGT,A,Lect,17,19,89%,7.12,4.65,4.35,4.35,4.18,4.59,4.41,4.82,4.24,4.18
Fall,2015,STARLING HUNTER,BA,70440,CORPORATE STRATEGY,W,Lect,21,26,81%,8.53,3.86,3.76,3.9,3.9,4.24,4.33,4.1,4.3,4.05
Fall,2015,JOHN GASPER,BA,70442,PRNCPL GAME THRY BUS,W1,Lect,13,15,87%,13.23,4.85,4.77,4.69,4.62,4.69,4.85,4.92,4.77,4.69
Fall,2015,BENJAMIN COLLIER,BA,70443,DGTL MKTG SCL MD STG,W,Lect,23,33,70%,6.14,3.5,3.41,3.61,3.05,2.91,3.04,4.13,3.35,3.48
Fall,2015,KATHARINE ANDERSON,BA,70449,SOCL ECON INF NETWKS,A,Lect,8,11,73%,5.75,4.38,4,4,4.25,4.25,3.75,4.75,4,4.29
Fall,2015,FATMA KILINC-KARZAN,BA,70460,MATH MDLS FR CNSLTNG,A,Lect,14,23,61%,8.25,4.57,4.71,4.64,4.29,4.79,4.79,4.71,4.64,4.36
Fall,2015,SHAM KEKRE,BA,70474,QUALTY MGMT PRDCVTY,W,Lect,8,13,62%,8.86,4.63,4.38,4.38,4.38,4.5,4.63,4.75,4.63,4.5
Fall,2015,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,Lect,13,21,62%,6.38,4.46,4.46,4.46,4.77,4.77,4.62,4.54,4.46,4.38
Fall,2015,KAIFU ZHANG,BA,70482,PRICING STRTGY,A,Lect,11,15,73%,3.91,4.27,3.45,3.45,3.18,4,3.73,4.73,4,3.64
Fall,2015,JOHN LANKFORD,BA,70485,PRODUCT & BRAND MGT,A,Lect,10,18,56%,5.3,4.4,4.3,4.4,3.9,4.5,4.3,4.6,4.2,4.1
Fall,2015,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,A,Lect,26,50,52%,7.65,3.23,3.31,3.27,3.04,3.38,3,3.69,2.92,3.15
Fall,2015,MAHER HAKIM,BA,70496,ENTRP FIN:VLN & DEAL,W2,Lect,5,8,63%,11,4.8,4.8,4.8,4.2,4.8,4.6,5,4.8,4.8
Fall,2015,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,Lect,18,26,69%,8.33,4.44,4.11,4.39,4.28,4.61,4.44,4.67,4.39,4.44
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2014,,,,Year of 2014,,,1462,2496,59%,7.81,4.33,4.2,4.27,4.08,4.34,4.26,4.47,4.18,4.1
Summer,2014,TAE WOOK KIM,BA,70122,INTRO TO ACCOUNTING,E,Lect,3,5,60%,8,4.67,4.67,5,4.67,4.33,4.67,5,4.67,4.33
Summer,2014,LUFEI RUAN,BA,70122,INTRO TO ACCOUNTING,S,Lect,6,8,75%,10,4.67,4.17,4.17,4.33,4.33,4.33,4.83,4.33,4.33
Summer,2014,TAE WOOK KIM,BA,70122,INTRO TO ACCOUNTING,U,Lect,4,5,80%,8,4.75,4.75,4.75,4.5,4.5,4.5,4.75,4.75,4.75
Summer,2014,MAJID GHOLAMZADEH BAZARBASH,BA,70208,REGRESSION ANALYSIS,S,Lect,5,5,100%,11,4,4,4.6,4.6,5,4.8,5,4.8,4.4
Summer,2014,Amanda Plummer,BA,70311,ORGNZTN BEHAVIOR,S,Lect,8,9,89%,13.63,4.88,4.88,4.88,4.5,4.75,4.63,4.5,4.75,4.75
Summer,2014,ERIN FAHRENKOPF,BA,70311,ORGNZTN BEHAVIOR,U,Lect,9,9,100%,7.78,4.89,4.67,4.67,4.56,4.67,4.78,5,4.67,4.67
Summer,2014,XIN WANG,BA,70371,OPERATIONS MGMT,S,Lect,7,7,100%,9.71,4.71,4.67,4.43,4.17,4.71,4.67,4.86,4.57,4.57
Summer,2014,YI LIANG,BA,70381,MARKETING I,S,Lect,10,15,67%,10.7,4.8,4.4,4.7,4.6,4.8,4.7,4.9,4.7,4.8
Summer,2014,NAN XIONG,BA,70391,FINANCE,U,Lect,6,7,86%,10,5,5,5,4.83,4.83,4.83,5,5,5
Spring,2014,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,20,43,47%,5,4.15,4.4,4.35,3.9,4.3,4.3,4.4,4.15,3.95
Spring,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,1,Lect,27,45,60%,5,3.93,3.78,3.89,3.33,3.89,3.67,3.3,3.33,3.15
Spring,2014,THOMAS RUCHTI,BA,70122,INTRO TO ACCOUNTING,2,Lect,29,59,49%,5.32,3.69,3.69,3.69,3.1,3.93,3.69,3.1,3.38,3.29
Spring,2014,JOHN OBRIEN,BA,70122,INTRO TO ACCOUNTING,W,Lect,44,56,79%,8.34,4.5,4.45,4.58,4.34,4.61,4.51,4.84,4.23,4.23
Spring,2014,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MGMT,A,Lect,20,43,47%,4.7,4.58,4.25,4.1,4.25,4.8,4.5,4.7,4.15,4
Spring,2014,ANTHONY STANTON,BA,70194,PBLSH MGMT INFO AGE,A,Lect,15,23,65%,7.36,4.6,4.53,4.6,4.2,4.6,4.53,4.67,4.47,4.47
Spring,2014,MILTON COFIELD,BA,70201,PROFSSNL & SRVC PROJ,A,Lect,22,90,24%,4.86,3.6,3.35,3.5,3.35,3.6,3.55,4.11,3.55,3.29
Spring,2014,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,1,Lect,29,53,55%,7.59,4.21,4.1,4.21,3.72,4.24,4.14,4.34,4,3.97
Spring,2014,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,2,Lect,22,42,52%,7.18,4.05,4.05,4.05,3.64,3.95,3.82,4.36,3.68,3.68
Spring,2014,JOHN GASPER,BA,70208,REGRESSION ANALYSIS,W,Lect,23,25,92%,12.52,4.36,4.22,4.3,3.5,4.35,4.18,4.78,4.27,3.7
Spring,2014,JOHN GASPER,BA,70208,REGRESSION ANALYSIS,X,Lect,25,29,86%,14.58,4.48,4.42,4.54,4.28,4.52,4.36,4.75,4.48,4.28
Spring,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,A,Lect,27,33,82%,6.33,4.74,4.7,4.59,4.3,4.65,4.63,4.7,4.59,4.59
Spring,2014,OLIVER HAHL,BA,70311,ORGNZTN BEHAVIOR,B,Lect,31,46,67%,6.55,4.61,4.61,4.58,4.3,4.68,4.61,4.71,4.68,4.58
Spring,2014,NAZLI TURAN,BA,70321,NEGOTIATN CNFLCT RES,A,Lect,10,21,48%,5,4.6,4.8,4.7,4.8,4.8,4.8,4.8,4.8,4.7
Spring,2014,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,A,Lect,34,63,54%,5.18,3.71,3.91,3.76,3.38,3.82,3.74,4.41,3.44,3.35
Spring,2014,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,Lect,18,43,42%,5.33,3.78,4.33,4.22,3.67,4.06,4.33,4.5,3.61,3.72
Spring,2014,DAVID GRAY,BA,70332,BUS SOCIETY & ETHICS,W,Lect,37,48,77%,9.62,4.62,4.53,4.67,4.59,4.58,4.68,4.75,4.7,4.61
Spring,2014,PARAM SINGH,BA,70339,INFO TCHNGY FINANCE,A,Lect,12,20,60%,7.83,4.42,4.25,4.58,4.42,4.58,4.42,4.83,4.42,4.5
Spring,2014,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,Lect,13,29,45%,8.5,5,4.77,4.85,4.77,4.92,4.85,5,4.92,4.85
Spring,2014,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,B,Lect,9,28,32%,5,4.89,4.33,4.38,4,4.63,4.5,4.88,4.38,4.5
Spring,2014,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,C,Lect,23,28,82%,5,4.18,3.91,4,3.55,3.95,4.32,4.41,3.91,3.68
Spring,2014,JOHN HOOKER,BA,70342,MANAGE ACRSS CLTURES,A,Lect,45,69,65%,4.93,4.56,4.66,4.69,4.24,4.76,4.71,4.82,4.67,4.67
Spring,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,A,Lect,11,20,55%,6.64,5,4.91,5,5,5,4.91,5,4.91,4.82
Spring,2014,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,B,Lect,13,21,62%,5.69,4.85,4.77,4.85,4.77,4.69,4.62,4.85,4.69,4.46
Spring,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,C,Lect,11,18,61%,5.6,4.73,4.64,4.73,4.82,4.64,4.64,4.73,4.36,4.36
Spring,2014,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,D,Lect,7,18,39%,7.57,4.71,4.57,4.86,5,4.86,5,4.43,4.71,4.57
Spring,2014,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,W,Lect,19,22,86%,8.72,4.21,4.32,4.26,4.26,4.37,4.16,4,4.33,4
Spring,2014,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,X,Lect,15,22,68%,7.2,3.53,3.53,3.6,3.67,3.53,3.67,2.6,3.27,3.4
Spring,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,Lect,9,17,53%,5,4.56,4.56,4.56,4.44,4.44,4.22,3.44,4,4.22
Spring,2014,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,B,Lect,8,18,44%,4.25,4,4.25,4.13,4.25,3.13,3.88,2.88,3.63,3.5
Spring,2014,GEOFFREY HITCH,BA,70352,BUSINESS ACTING,W,Lect,14,16,88%,9.57,5,4.93,4.86,4.93,4.43,4.79,4.79,5,4.92
Spring,2014,JAMES ROBERTS,BA,70364,BUSINESS LAW,A,Lect,13,29,45%,7.75,3.77,3.85,3.77,2.85,3.92,3.62,4.38,3.62,3.31
Spring,2014,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,Lect,7,10,70%,9.29,4.29,3.43,3.71,3.43,4.57,4.29,3.86,4.14,3.86
Spring,2014,DAVID TUNGATE,BA,70366,INTEL PROPRTY & ECOM,A4,Lect,27,63,43%,6.22,4.3,4.37,4.3,3.81,4.63,4.56,4.52,4.33,4.26
Spring,2014,MUSTAFA AKAN,BA,70371,OPERATIONS MGMT,A,Lect,17,43,40%,6.24,4.71,4.29,4.53,4.18,4.59,4.59,4.94,4.41,4.41
Spring,2014,GUOFANG HUANG,BA,70381,MARKETING I,A,Lect,37,64,58%,5.32,2.19,2.05,2.35,2,2.46,2.3,2.73,1.95,1.95
Spring,2014,GUOFANG HUANG,BA,70381,MARKETING I,B,Lect,32,55,58%,5.87,2.84,2.75,2.78,2.34,2.88,2.81,3.31,2.56,2.44
